Date,Gas Flow_MMSCFD,Oil_bpd,Water_bpd,FWHP_psig,FroudeNumberGas6,FroudeNumberLiquid6,HoldupFractionLiquid6,ReynoldsNumber6,SuperficialVelocityGas6,SuperficialVelocityLiquid6,SurfaceTensionLiquidInSitu6,ViscosityLiquidInSitu6,FlowPatternGasLiquid6,FINAPRESS,FINATEMP
1/13/2020,1.996,474.8,599,4358.5,0.093351326,0.221346719,0.581985103,131525.912,0.576525075,0.697132729,0.008874838,0.307115383,4,2136.100405,169.8391667
1/14/2020,1.993,473.6,598,4317,0.093915586,0.219514637,0.576646281,132155.3416,0.586721782,0.693416815,0.009090279,0.30807705,4,2105.893222,169.6713457
1/15/2020,1.989,472.3,597,4275.5,0.094487528,0.217711644,0.571305638,132798.4589,0.59698741,0.68968988,0.009308689,0.30903651,4,2076.048812,169.5041796
1/16/2020,1.985,471.1,596,4234,0.095055808,0.215933028,0.565979836,133450.1699,0.607296846,0.685955387,0.009531398,0.309997548,4,2046.097112,169.3255919
1/17/2020,1.981,469.9,595,4192.5,0.095635795,0.214172775,0.560622851,134122.2659,0.617744722,0.682196884,0.009758522,0.310959721,4,2016.143237,169.1319687
1/18/2020,1.978,468.7,594,4151,0.096208298,0.212439898,0.555306518,134798.6355,0.62818456,0.678440588,0.009989134,0.311920184,4,1986.526679,168.9398998
1/19/2020,1.974,467.4,593,4109.5,0.096791269,0.210724112,0.549966399,135494.8751,0.638752918,0.674662755,0.010224123,0.312880903,4,1956.813998,168.7476848
1/20/2020,1.97,466.2,592,4068,0.097371004,0.209025906,0.544637136,136202.2959,0.649382289,0.670873415,0.010464117,0.313842891,4,1927.09832,168.5562366
1/21/2020,1.966,465,591,4026.5,0.097964995,0.207425567,0.539210644,136973.8381,0.660748171,0.667461911,0.010700032,0.31474834,4,1897.802927,168.3662573
1/22/2020,1.963,463.8,590,3985,0.098570043,0.205890971,0.533707241,137815.0767,0.672680653,0.664280668,0.010936253,0.315570234,4,1868.298288,168.1997625
1/23/2020,1.959,462.5,589,3943.5,0.099187509,0.204373512,0.528184698,138679.4982,0.684778511,0.661078345,0.011176967,0.31638882,4,1838.956925,168.035714
1/24/2020,1.955,461.3,588,3902,0.099801164,0.202876658,0.522692539,139552.7244,0.69693595,0.65787054,0.011422187,0.317208179,4,1809.830822,167.872872
1/25/2020,1.951,460.1,587,3860.5,0.100427727,0.201393096,0.517175778,140449.8235,0.709281883,0.654639012,0.011672538,0.318029359,4,1780.543949,167.6908043
1/26/2020,1.948,458.9,586,3819,0.101052098,0.199925729,0.511678739,141359.3157,0.721720221,0.651397496,0.011928176,0.318851893,4,1751.360815,167.5023622
1/27/2020,1.944,457.6,585,3777.5,0.101685787,0.198473863,0.506181184,142288.411,0.734296035,0.648139362,0.012188195,0.31967362,4,1722.426269,167.3151052
1/28/2020,1.94,456.4,584,3736,0.102318323,0.197034706,0.500696268,143232.3441,0.746988502,0.64486783,0.012454168,0.320497905,4,1693.374212,167.1275401
1/29/2020,1.936,455.2,583,3694.5,0.102962197,0.195606677,0.495197991,144200.3942,0.759860531,0.641574683,0.012725467,0.321322428,4,1664.523415,166.9413868
1/30/2020,1.933,454,582,3653,0.103601483,0.194193576,0.48973514,145179.062,0.772796508,0.638274776,0.013001971,0.322146334,4,1635.686692,166.7557757
1/31/2020,1.929,452.7,581,3611.5,0.104289181,0.19284974,0.484034107,146257.8568,0.786939713,0.635264028,0.013267996,0.32293721,4,1606.959669,166.5707578
2/1/2020,1.925,451.5,580,3570,0.104990371,0.191545745,0.478273092,147381.3761,0.80162761,0.632374544,0.013532785,0.323715607,4,1578.275015,166.3865615
2/2/2020,1.921,450.3,579,3528.5,0.105702202,0.190255022,0.472602463,148522.8289,0.816501564,0.6294674,0.013802409,0.324492762,3,1549.72618,166.1800231
2/3/2020,1.918,449,578,3487,0.106422346,0.188972923,0.470366652,149486.4455,0.831621158,0.626540194,0.014078719,0.325223533,3,1521.344153,165.9943487
2/4/2020,1.914,447.8,577,3445.5,0.10716648,0.187691621,0.468072739,150499.698,0.847162049,0.623574702,0.014363575,0.325947103,3,1492.986353,165.8152891
2/5/2020,1.91,446.6,576,3404,0.10791367,0.18641809,0.465761055,151537.6037,0.862932999,0.620590746,0.014656091,0.326675254,3,1464.766544,165.6375106
2/6/2020,1.906,445.4,575,3362.5,0.10868023,0.185147471,0.463401188,152616.0191,0.879072092,0.617573784,0.014956819,0.327406707,3,1436.640126,165.4609743
2/7/2020,1.903,444.1,574,3321,0.109454395,0.183879517,0.461012301,153726.8827,0.895537156,0.614529445,0.015267181,0.32814655,3,1408.500169,165.2843133
2/8/2020,1.899,442.9,573,3279.5,0.110244985,0.182616091,0.458582373,154875.6489,0.912330506,0.611456152,0.01558542,0.328887792,3,1380.602639,165.1095637
2/9/2020,1.895,441.7,572,3238,0.1110969,0.181408272,0.456090893,156139.859,0.930768785,0.608624822,0.015886939,0.329614699,3,1352.578571,164.9116583
2/10/2020,1.891,440.5,571,3196.5,0.111982729,0.180226682,0.453549388,157469.4222,0.949993382,0.605861413,0.016186327,0.330336066,3,1324.878941,164.7130632
2/11/2020,1.888,439.2,570,3155,0.112881201,0.179047723,0.450968233,158843.5564,0.969679611,0.603070121,0.016496052,0.33106386,3,1297.18854,164.515853
2/12/2020,1.884,438,569,3113.5,0.113806853,0.177868278,0.4483217,160275.3419,0.989947542,0.600239545,0.016816358,0.331799395,3,1269.582945,164.3193214
2/13/2020,1.88,436.8,568,3072,0.114737544,0.176696298,0.445654228,161745.4593,1.010535262,0.597390196,0.017145219,0.3325265,3,1242.293188,164.1297425
2/14/2020,1.876,435.6,567,3030.5,0.115712871,0.175515349,0.442886106,163325.6919,1.031984114,0.594483261,0.017487729,0.333204369,3,1214.948144,163.9662073
2/15/2020,1.873,434.3,566,2989,0.116695837,0.174338789,0.440090784,164947.8437,1.053839544,0.591552236,0.017840642,0.333885958,3,1187.805946,163.7862691
2/16/2020,1.869,433.1,565,2947.5,0.117711709,0.17315698,0.437218457,166643.7234,1.076435065,0.588572696,0.018207181,0.334575872,3,1160.755425,163.5979098
2/17/2020,1.865,431.9,564,2906,0.118805128,0.172045837,0.434249596,168493.3791,1.101216346,0.585876119,0.018536959,0.33525181,3,1133.826369,163.411247
2/18/2020,1.861,430.7,563,2864.5,0.119937816,0.170939406,0.431199523,170430.0658,1.126948199,0.583166046,0.018874493,0.335932412,3,1107.051258,163.2261531
2/19/2020,1.858,429.4,562,2823,0.121092758,0.169832096,0.42809149,172439.1857,1.153455138,0.580420772,0.019225514,0.33662115,3,1080.351074,163.0424545
2/20/2020,1.854,428.2,561,2781.5,0.122283273,0.168721953,0.424904798,174534.0294,1.180841782,0.577631201,0.019589922,0.33731589,3,1053.843471,162.8604099
2/21/2020,1.85,427,560,2740,0.123498382,0.167609133,0.421656497,176709.1997,1.209088136,0.57480218,0.019969461,0.338020017,3,1027.400248,162.6522353
2/22/2020,1.846,423.8,550.4,2725.8,0.123652126,0.165495101,0.419805529,175841.8466,1.21309761,0.567695944,0.019970205,0.338994339,3,1022.69779,162.0655102
2/23/2020,1.842,420.6,540.8,2711.5,0.123803468,0.163381912,0.417951833,174971.6969,1.217150378,0.560591563,0.019971228,0.339987778,3,1017.871982,161.4667324
2/24/2020,1.838,417.4,531.2,2697.3,0.12396215,0.161270662,0.416083914,174102.4077,1.221260296,0.553488128,0.019970356,0.340997399,3,1013.071231,160.8562565
2/25/2020,1.835,414.2,521.5,2683.1,0.124114253,0.159161216,0.414222814,173228.405,1.22529678,0.546385637,0.019967941,0.342006958,3,1008.295213,160.241102
2/26/2020,1.831,410.9,511.9,2668.9,0.124272082,0.1570567,0.412353662,172356.3341,1.229341091,0.539292788,0.019962469,0.343020561,3,1003.599385,159.6185424
2/27/2020,1.827,407.7,502.3,2654.6,0.124436234,0.154953282,0.410468863,171491.0926,1.233514557,0.532202606,0.019956981,0.344052185,3,998.7937976,158.9836484
2/28/2020,1.823,404.5,492.7,2640.4,0.124591581,0.152851185,0.408594751,170608.1709,1.237588633,0.525111709,0.019949367,0.345103595,3,993.9846303,158.3345445
2/29/2020,1.819,401.3,483.1,2626.2,0.124754149,0.150755984,0.406710906,169727.0577,1.241720994,0.518039284,0.01993797,0.346169371,3,989.2262494,157.6734763
3/1/2020,1.815,398.1,473.5,2611.9,0.124925076,0.148678059,0.404820131,168853.8353,1.246184898,0.511033855,0.019909556,0.347250151,3,984.416997,156.9975601
3/2/2020,1.812,394.9,463.9,2597.7,0.125107477,0.146601717,0.402908463,167988.9188,1.250781578,0.504029823,0.019879609,0.348347492,3,979.580172,156.3081985
3/3/2020,1.808,391.7,454.2,2583.5,0.125290164,0.144528697,0.400996304,167115.8739,1.255368891,0.497031739,0.019846877,0.349463733,3,974.7371974,155.6034364
3/4/2020,1.804,388.5,444.6,2569.2,0.125467512,0.142458651,0.399090933,166233.0568,1.259920642,0.490039896,0.019812266,0.350597654,3,969.8430183,154.8841948
3/5/2020,1.8,385.3,435,2555,0.125641373,0.140395197,0.39719605,165213.7606,1.264337026,0.483061491,0.019771961,0.352018091,3,964.9955615,154.1484914
3/6/2020,1.796,382,425.4,2540.8,0.125811763,0.138334019,0.395304233,164182.7125,1.268759348,0.476088209,0.019729953,0.35347469,3,960.0561911,153.3969049
3/7/2020,1.792,378.8,415.8,2526.6,0.125986971,0.136276237,0.393406899,163145.042,1.273158492,0.469119035,0.019683744,0.354952616,3,955.2016862,152.6290612
3/8/2020,1.789,375.6,406.2,2512.3,0.126164839,0.134221948,0.391505369,162104.8811,1.277591202,0.462157844,0.019634976,0.356454495,3,950.3160558,151.8427565
3/9/2020,1.785,372.4,396.5,2498.1,0.12632998,0.132168987,0.389624047,161037.5393,1.281810526,0.455193499,0.019581695,0.357981219,3,945.4984269,151.0299315
3/10/2020,1.781,369.2,386.9,2483.9,0.126501385,0.13012345,0.387738247,159968.8313,1.28603654,0.448248394,0.019524184,0.35952721,3,940.7316236,150.2001756
3/11/2020,1.777,366,377.3,2469.6,0.126667424,0.128078413,0.38585926,158886.0285,1.290206299,0.441301047,0.019463177,0.361100237,3,935.9231129,149.3500859
3/12/2020,1.773,362.8,367.7,2455.4,0.126836124,0.126040395,0.383982396,157794.4492,1.294294166,0.434369868,0.01939681,0.362691883,3,931.235353,148.4817142
3/13/2020,1.769,359.6,358.1,2441.2,0.127003605,0.124004819,0.382109363,156689.7456,1.298307307,0.427441165,0.019325421,0.364307668,3,926.5807363,147.5919792
3/14/2020,1.766,356.3,348.5,2426.9,0.127166034,0.121972447,0.380245177,155573.9597,1.302265511,0.420519931,0.019250288,0.365947682,3,921.8747608,146.6811755
3/15/2020,1.762,353.1,338.9,2412.7,0.127329692,0.119945076,0.378385506,154443.3293,1.306089707,0.413607287,0.019168107,0.367606744,3,917.3190076,145.7427923
3/16/2020,1.758,349.9,329.2,2398.5,0.12748502,0.117920356,0.376540498,153294.7697,1.309776146,0.406698836,0.019081022,0.36928978,3,912.775734,144.7813907
3/17/2020,1.754,346.7,319.6,2384.3,0.12764602,0.115900987,0.374693307,152139.0205,1.313418505,0.399802333,0.01898703,0.370991955,3,908.3064889,143.7964617
3/18/2020,1.75,343.5,310,2370,0.12781074,0.113885329,0.372843514,150980.4461,1.317077961,0.392915115,0.018887993,0.372715868,3,903.8088962,142.7876418
3/19/2020,1.746,340.3,300.4,2355.8,0.127962904,0.111873116,0.371018553,149793.9778,1.32048277,0.386032943,0.018781281,0.374460195,3,899.3974494,141.7524079
3/20/2020,1.742,337.1,290.8,2341.6,0.128126297,0.109865917,0.369182891,148620.4953,1.323909775,0.379162554,0.01866737,0.376186858,3,895.0696184,140.7052654
3/21/2020,1.739,333.9,281.2,2327.3,0.12828351,0.10786029,0.367360141,147412.2407,1.32722018,0.372293582,0.018546295,0.377982623,3,890.7211305,139.6262574
3/22/2020,1.735,330.7,271.6,2313.1,0.128427193,0.105866538,0.365574379,146012.8569,1.330131177,0.365455431,0.018413204,0.380227391,3,886.5100488,138.5119942
3/23/2020,1.731,327.4,261.9,2298.9,0.128568865,0.10387798,0.363800805,144600.0584,1.332889479,0.358629425,0.018270755,0.382491893,3,882.3537637,137.3669745
3/24/2020,1.727,324.2,252.3,2284.6,0.128706693,0.101892977,0.362038887,143178.7403,1.335561709,0.351812685,0.01812085,0.384778642,3,878.1520028,136.1904249
3/25/2020,1.723,321,242.7,2270.4,0.12885009,0.099917927,0.360284832,141748.4343,1.338122187,0.345023904,0.017954717,0.387070936,3,874.0929693,134.9818729
3/26/2020,1.719,317.8,233.1,2256.2,0.128991174,0.097961031,0.358558378,140305.6944,1.340610212,0.338295127,0.017765659,0.389362224,3,870.0480451,133.7394335
3/27/2020,1.716,314.6,223.5,2242,0.129139583,0.096008163,0.356832673,138860.1505,1.342990811,0.331574003,0.017564933,0.391651501,3,866.1052247,132.4621419
3/28/2020,1.712,311.4,213.9,2227.7,0.129292835,0.094060041,0.355110982,137416.3657,1.345316183,0.324865444,0.017353734,0.393936274,3,862.1522287,131.1490729
3/29/2020,1.708,308.2,204.2,2213.5,0.129434291,0.092114239,0.353419177,135949.7768,1.347292416,0.318158135,0.017129325,0.396211069,3,858.2985488,129.7951597
3/30/2020,1.704,305,194.6,2199.3,0.129583713,0.09017719,0.351733814,134487.5875,1.349141024,0.311475113,0.016891422,0.398454912,3,854.550222,128.4046232
3/31/2020,1.7,301.8,185,2185,0.129730187,0.088242281,0.350065905,133019.1692,1.35081046,0.304795461,0.016639845,0.400671854,3,850.7945319,126.958932
4/1/2020,1.696,298.5,175.4,2170.8,0.129881775,0.08631557,0.348411138,131552.6669,1.352246309,0.298136997,0.016372402,0.402831997,3,847.1946082,125.4673205
4/2/2020,1.693,295.3,165.8,2156.6,0.130013674,0.08440072,0.346814099,129902.9777,1.35310438,0.291510819,0.016084571,0.405444069,3,843.6851959,123.9283168
4/3/2020,1.689,292.1,156.2,2142.3,0.13013411,0.082494599,0.345257662,128176.6825,1.353611349,0.284909979,0.015779239,0.408233803,3,840.1570831,122.3407694
4/4/2020,1.685,288.9,146.6,2128.1,0.13026039,0.080594782,0.343717365,126468.7694,1.353816206,0.278323482,0.015453641,0.410898363,3,836.8165101,120.7035444
4/5/2020,1.681,285.7,136.9,2113.9,0.130381291,0.07869991,0.342208067,124778.8651,1.353677504,0.271748852,0.015108818,0.413415893,3,833.5492516,119.0134603
4/6/2020,1.677,282.5,127.3,2099.7,0.130514069,0.076812325,0.340710472,123127.4193,1.353315396,0.265193318,0.014741495,0.415734173,3,830.4192628,117.2685363
4/7/2020,1.673,279.3,117.7,2085.4,0.130655217,0.074931455,0.339229523,121523.7719,1.352743212,0.258656463,0.014352153,0.417809323,3,827.3443138,115.4626895
4/8/2020,1.67,276.1,108.1,2071.2,0.130787827,0.073056879,0.337794959,119956.4142,1.35162754,0.252133953,0.013936322,0.419566534,3,824.4501237,113.5823802
4/9/2020,1.666,272.8,98.5,2057,0.130937066,0.071190642,0.336372619,118470.6166,1.350270097,0.24563431,0.013493855,0.420910939,3,821.7059165,111.6445211
4/10/2020,1.662,269.6,88.9,2042.7,0.131072497,0.069336493,0.335017233,116927.3566,1.348270428,0.239169283,0.013019555,0.42222013,3,819.0394457,109.6517601
4/11/2020,1.658,266.4,79.2,2028.5,0.131195906,0.067499071,0.333735458,115350.948,1.345433591,0.232751291,0.012509379,0.423351038,3,816.6411593,107.5929378
4/12/2020,1.654,263.2,69.6,2014.3,0.131329567,0.065671528,0.332489005,113951.676,1.342162828,0.226360893,0.011965091,0.423571932,3,814.4067865,105.4622645
4/13/2020,1.65,260,60,2000,0.131445675,0.063846758,0.331317223,112754.4438,1.338210674,0.219974905,0.011383981,0.422643708,3,812.2213462,103.2404411
4/14/2020,1.646,256.7,59.3,1990.4,0.131608619,0.063064768,0.33029067,112661.6737,1.344176862,0.217360326,0.011440854,0.424003373,3,806.6309214,102.7337387
4/15/2020,1.643,253.4,58.7,1980.8,0.13176688,0.06229603,0.329271923,112578.7721,1.350321258,0.214792679,0.011508203,0.425426311,3,800.9349613,102.2340897
4/16/2020,1.639,250.1,58,1971.2,0.131934927,0.061530477,0.328241519,112507.2859,1.356601669,0.212233711,0.011576482,0.426851532,3,795.2705832,101.7333358
4/17/2020,1.635,246.8,57.4,1961.5,0.13210079,0.060762297,0.327210141,112435.8363,1.362985479,0.209664929,0.011647222,0.428305975,3,789.5254801,101.2264332
4/18/2020,1.632,243.6,56.8,1951.9,0.132271168,0.05999688,0.326174799,112368.5797,1.369380045,0.207102107,0.011718159,0.429756708,3,783.8856076,100.7184106
4/19/2020,1.628,240.3,56.2,1942.3,0.132434256,0.059237038,0.325157491,112296.8365,1.375741546,0.204556352,0.011785615,0.431196626,3,778.2216159,100.2048164
4/20/2020,1.624,237,55.6,1932.7,0.132607302,0.058490927,0.324145606,112237.5826,1.382176671,0.202054696,0.011842046,0.432565356,3,772.5909709,99.69031198
4/21/2020,1.621,233.7,55,1923.1,0.132773784,0.057746584,0.323144359,112174.7597,1.388612088,0.199557473,0.011899678,0.433948577,3,766.9358607,99.17171529
4/22/2020,1.617,230.4,54.3,1913.5,0.132950395,0.057001821,0.322127504,112121.6259,1.395175774,0.197056388,0.011958271,0.43533599,3,761.3186603,98.65042333
4/23/2020,1.614,227.1,53.7,1903.9,0.133128896,0.056257727,0.321108007,112071.5696,1.401808171,0.194555613,0.012018013,0.436733821,3,755.7049578,98.12540588
4/24/2020,1.61,223.8,53.1,1894.2,0.133305262,0.055512894,0.320089648,112022.2356,1.408546105,0.192051438,0.012079815,0.438156912,3,750.0128937,97.59430233
4/25/2020,1.606,220.5,52.5,1884.6,0.133486813,0.054770279,0.319066127,111977.7568,1.415299489,0.189551614,0.012141829,0.439573518,3,744.4273469,97.06252183
4/26/2020,1.603,217.3,51.9,1875,0.133648012,0.054034524,0.318079986,111845.2889,1.42183368,0.187072816,0.012203368,0.441290814,3,738.8157699,96.52589703
4/27/2020,1.599,214,51.3,1865.4,0.133819604,0.053298455,0.317078173,111718.9067,1.428506646,0.184590709,0.012265977,0.443031954,3,733.2422295,95.98764854
4/28/2020,1.595,210.7,50.7,1855.8,0.133984752,0.052562446,0.316084884,111588.1628,1.43518325,0.182107187,0.012330163,0.444794707,3,727.6450761,95.44245425
4/29/2020,1.592,207.4,50,1846.2,0.134160623,0.051827603,0.315076991,111469.6447,1.442006639,0.179625532,0.012395429,0.446558429,3,722.0905641,94.89705915
4/30/2020,1.588,204.1,49.4,1836.5,0.134335542,0.05109185,0.314068106,111353.617,1.448968635,0.177140033,0.012463183,0.448352126,3,716.4462362,94.34529698
5/1/2020,1.584,200.8,48.8,1826.9,0.134515855,0.050359919,0.313055669,111244.5355,1.455953147,0.174664732,0.012531135,0.450134696,3,710.9061998,93.79360449
5/2/2020,1.581,197.5,48.2,1817.3,0.134689009,0.04962652,0.312051131,111128.9801,1.462925126,0.172182578,0.012600891,0.451943471,3,705.3537086,93.23441702
5/3/2020,1.577,194.2,47.6,1807.7,0.134873828,0.048894153,0.311030516,111026.9227,1.470069531,0.169701994,0.012671992,0.453754096,3,699.8379415,92.66233076
5/4/2020,1.573,191,47,1798.1,0.135062146,0.048162111,0.310004571,110932.3684,1.477316802,0.16722075,0.012744705,0.455567828,3,694.3367967,92.08904145
5/5/2020,1.57,187.7,46.4,1788.5,0.135245632,0.047429754,0.308984222,110838.3827,1.484598307,0.164736856,0.012819358,0.457390692,3,688.8220969,91.51022369
5/6/2020,1.566,184.4,45.7,1778.9,0.135440489,0.046700179,0.307950198,110759.0613,1.492050005,0.162260588,0.012895242,0.459208952,3,683.3493123,90.93118053
5/7/2020,1.563,181.1,45.1,1769.2,0.135634643,0.045968098,0.306912839,110681.2531,1.499657086,0.159774817,0.012974282,0.461065946,3,677.789381,90.34361228
5/8/2020,1.559,177.8,44.5,1759.6,0.135834729,0.045238077,0.305869499,110610.083,1.507298694,0.157293329,0.013053942,0.462914717,3,672.329739,89.75475258
5/9/2020,1.555,174.5,43.9,1750,0.136028748,0.044508109,0.304833801,110535.9426,1.514962669,0.154810423,0.013135774,0.464784886,3,666.8528339,89.16007492
5/10/2020,1.552,171.2,43.3,1740.4,0.136231321,0.043788887,0.30380306,110470.8351,1.522631464,0.152361535,0.013205842,0.466575401,3,661.4159551,88.56410137
5/11/2020,1.548,167.9,42.7,1730.8,0.136426309,0.043076689,0.302793164,110400.8193,1.530224376,0.149934795,0.01327006,0.468337053,3,655.9574967,87.96296188
5/12/2020,1.544,164.6,42,1721.2,0.136634094,0.042363512,0.301764053,110344.9131,1.538001945,0.147502701,0.013335777,0.470096505,3,650.542171,87.36016
5/13/2020,1.541,161.4,41.4,1711.6,0.136845007,0.041650719,0.300730624,110294.2511,1.545874672,0.145070168,0.013403053,0.471863179,3,645.1390732,86.75320873
5/14/2020,1.537,158.1,40.8,1701.9,0.137056308,0.040937004,0.29969421,110248.2973,1.553920475,0.142633581,0.01347305,0.473655949,3,639.6524687,86.13993219
5/15/2020,1.533,154.8,40.2,1692.3,0.137274305,0.040224857,0.298650777,110209.5657,1.562005059,0.140199805,0.013543709,0.475436162,3,634.2663718,85.525323
5/16/2020,1.53,151.5,39.6,1682.7,0.137486439,0.03951435,0.297616595,110168.3863,1.570113558,0.13777021,0.013616197,0.477233204,3,628.8629591,84.90355468
5/17/2020,1.526,148.2,39,1673.1,0.137704041,0.038805779,0.296578257,110090.7376,1.578280831,0.135345057,0.013689209,0.479216752,3,623.5047245,84.28154594
5/18/2020,1.522,144.9,38.4,1663.5,0.137905804,0.038101099,0.295567518,109940.946,1.586290755,0.132931446,0.013762651,0.481480014,3,618.1295257,83.65260053
5/19/2020,1.519,141.6,37.7,1653.9,0.138120679,0.037397058,0.294539242,109808.2998,1.594495013,0.130518207,0.013837741,0.48373206,3,612.8035616,83.01352844
5/20/2020,1.515,138.3,37.1,1644.2,0.138336979,0.036692007,0.293506227,109682.3903,1.602903292,0.128100638,0.013916122,0.486013058,3,607.396029,82.36454439
5/21/2020,1.511,135.1,36.5,1634.6,0.138560849,0.035990056,0.292466883,109567.0794,1.611372556,0.125691496,0.013995293,0.488274249,3,602.0863419,81.71522173
5/22/2020,1.508,131.8,35.9,1625,0.138779475,0.035286255,0.29143221,109449.1424,1.619868546,0.123274339,0.014077144,0.490557494,3,596.7690814,81.05834266
5/23/2020,1.504,128.5,35.3,1615.4,0.139011889,0.034583065,0.290379163,109348.7459,1.628580795,0.120857524,0.014161043,0.492831456,3,591.4952192,80.40036784
5/24/2020,1.501,125.2,34.7,1605.8,0.139249437,0.033879998,0.289318763,109257.5182,1.637440743,0.118439562,0.014247461,0.495110506,3,586.2347674,79.73854043
5/25/2020,1.497,121.9,34.1,1596.2,0.139483053,0.033176536,0.288262509,109167.6761,1.646364194,0.116018762,0.014336787,0.497402595,3,580.9639265,79.07116209
5/26/2020,1.493,118.6,33.4,1586.6,0.139730893,0.032475332,0.287189122,109097.2116,1.655522523,0.113604124,0.014428239,0.499679848,3,575.7330158,78.40424392
5/27/2020,1.49,115.3,32.8,1576.9,0.139980972,0.03177148,0.286107819,109032.8712,1.664918435,0.111179314,0.01452424,0.501996733,3,570.4270904,77.72729107
5/28/2020,1.486,112,32.2,1567.3,0.1402381,0.031072924,0.285028192,108981.9894,1.674229108,0.10876993,0.014612454,0.504198177,3,565.2421495,77.05864421
5/29/2020,1.482,108.8,31.6,1557.7,0.140485829,0.030381751,0.283976554,108922.8161,1.683287565,0.106383591,0.014687739,0.506304105,3,560.0489585,76.38453043
5/30/2020,1.479,105.5,31,1548.1,0.140748915,0.029690778,0.282904931,108882.6128,1.692579358,0.103996266,0.014765198,0.508390494,3,554.9012395,75.70933356
5/31/2020,1.475,102.2,30.4,1538.5,0.141009407,0.029000755,0.281837512,108846.33,1.701950491,0.101610907,0.01484527,0.510475706,3,549.7386397,75.03012106
6/1/2020,1.471,98.9,29.7,1528.9,0.141285715,0.02830883,0.280747501,108828.1128,1.711558209,0.099217179,0.014928162,0.512545356,3,544.6206307,74.34857007
6/2/2020,1.468,95.6,29.1,1519.3,0.141568659,0.027617289,0.279649284,108821.1653,1.721327952,0.096823263,0.015013842,0.514605191,3,539.5211873,73.66412495
6/3/2020,1.464,92.3,28.5,1509.6,0.141855284,0.026924541,0.278543488,108822.472,1.731347563,0.094424144,0.015103788,0.51668917,3,534.3602131,72.96044957
6/4/2020,1.46,89,22,1500,0.142073126,0.02564064,0.278400391,108779.2739,1.715196382,0.089839758,0.013937039,0.504527324,3,536.5370355,70.59574538
6/5/2020,1.451,88.1,22,1494.2,0.141562078,0.025422705,0.278750847,108176.1367,1.716643401,0.089109391,0.014037203,0.507361209,3,530.7137764,70.15380439
6/6/2020,1.442,87.2,22,1488.5,0.141055802,0.025205052,0.279095322,107580.2301,1.718087299,0.08837902,0.014138697,0.510205475,3,524.9739826,69.71492013
6/7/2020,1.433,86.3,21.9,1482.7,0.140558255,0.024986128,0.279423311,106997.7719,1.719814786,0.087644207,0.014243806,0.513105932,3,519.172996,69.27548811
6/8/2020,1.424,85.4,21.9,1476.9,0.140053022,0.024766175,0.279757955,106411.1121,1.721550371,0.086905451,0.014351991,0.516067787,3,513.3363273,68.83265797
6/9/2020,1.414,84.5,21.9,1471.2,0.13955254,0.024546491,0.280086291,105831.8469,1.72328455,0.086166637,0.014461687,0.519040521,3,507.5857322,68.39359282
6/10/2020,1.405,83.6,21.9,1465.4,0.139061555,0.024325403,0.280395946,105267.3865,1.725330031,0.085422914,0.014575437,0.522072426,3,501.7770136,67.9558032
