Date,Gas Flow_MMSCFD,Oil_bpd,Water_bpd,FWHP_psig,FroudeNumberGas6,FroudeNumberLiquid6,HoldupFractionLiquid6,ReynoldsNumber6,SuperficialVelocityGas6,SuperficialVelocityLiquid6,SurfaceTensionLiquidInSitu6,ViscosityLiquidInSitu6,FlowPatternGasLiquid6,FINAPRESS,FINATEMP
2/14/2020,1.566,200.0,381.9380522,3922.3,0.08623614,0.110025529,0.425314864,94352.72222,0.570077695,0.352404786,0.011788305,0.359299513,4,1966.850737,146.8589385
2/15/2020,1.582,189.5,376.2865496,3923.6,0.087857924,0.106466997,0.412971324,94804.19193,0.578405103,0.340675551,0.01182656,0.361441799,4,1986.974781,146.1075305
2/16/2020,1.584,187.3,357.6267434,3909.3,0.08822698,0.103341745,0.406212371,93195.69289,0.57704713,0.330162059,0.011564419,0.363678309,4,1995.736595,144.3881116
2/17/2020,1.591,183.6,356.9811957,3819.0,0.089613196,0.101498562,0.394047375,95292.77577,0.599432551,0.325986927,0.012147927,0.365579389,4,1933.468854,143.961592
2/18/2020,1.575,187.0,357.2810341,3820.7,0.088337233,0.10246584,0.400026184,94264.26143,0.591619964,0.329186203,0.012110089,0.365183301,4,1925.620092,144.0063804
2/19/2020,1.543,180.6,342.3082428,3792.3,0.086744172,0.098549646,0.395618122,91382.88545,0.582437813,0.316790797,0.012150261,0.368913083,4,1909.557202,142.0407137
2/20/2020,1.532,174.8,321.1661049,3771.7,0.086337871,0.094136358,0.388532623,88502.93613,0.576282676,0.302191315,0.011917099,0.373654392,3,1913.36926,139.5910433
2/21/2020,1.539,181.4,323.964634,3692.1,0.08722282,0.095622349,0.392573148,90247.00468,0.595071265,0.308493304,0.012324729,0.372826628,3,1848.223172,139.9743374
2/22/2020,1.546,177.3,307.9,3731.1,0.087478018,0.09285166,0.386160584,88169.94505,0.584366367,0.298123105,0.011749612,0.375036687,3,1899.118716,138.3723059
2/23/2020,1.511,169.7,295.4,3638.1,0.086225046,0.08853518,0.384714903,85769.57942,0.587895152,0.285588863,0.012232429,0.381148054,3,1831.4269,136.069475
2/24/2020,1.495,168.4,290.4,3561.0,0.085844164,0.086985447,0.385890843,85196.82985,0.596670063,0.281783009,0.012662274,0.383989817,3,1771.233506,135.0178128
2/25/2020,1.493,163.1,286.4,3657.3,0.08508319,0.085775686,0.381140894,83404.16921,0.574822419,0.276117025,0.012055311,0.384307336,3,1852.620434,134.6470244
2/26/2020,1.560,163.9,276.7,3609.4,0.089977509,0.08449846,0.371859104,86516.90339,0.607761598,0.271992667,0.011932347,0.384176086,3,1850.755449,134.1252586
2/27/2020,1.512,162.2,278.8,3597.6,0.086881971,0.084216498,0.377563148,84218.7944,0.592325955,0.271653096,0.012201624,0.386007268,3,1822.302778,133.7507522
2/28/2020,1.464,164.9,258.5,3543.6,0.083941466,0.081929388,0.381882137,79794.08914,0.57504955,0.2645605,0.011984462,0.39042086,3,1781.055724,130.8037367
2/29/2020,1.507,155.1,253.1,3427.6,0.088234383,0.078062471,0.371289897,82860.91581,0.619611034,0.253437604,0.012743576,0.394450617,3,1717.60357,129.6574671
3/1/2020,1.488,153.5,258.4,3534.9,0.086042493,0.078959596,0.372230559,81052.31556,0.589681281,0.254993565,0.012265105,0.393069375,3,1790.693876,130.4101132
3/2/2020,1.458,153.9,249.4,3427.2,0.084933783,0.07722742,0.376150818,79667.84345,0.597565602,0.250828056,0.012760877,0.396934733,3,1703.759835,128.5725587
3/3/2020,1.483,157.4,240.8,3471.4,0.086125551,0.0773533,0.372518774,79488.15308,0.592915668,0.250055305,0.012029611,0.39536026,3,1755.628171,128.1581543
3/4/2020,1.490,155.4,231.0,3331.6,0.088017753,0.074745873,0.370695614,80433.47504,0.626393539,0.243355881,0.012684221,0.399936598,3,1657.56709,126.3265802
3/5/2020,1.448,153.9,238.9,3436.4,0.084148812,0.07597029,0.375230574,77704.59131,0.58625012,0.246224518,0.012363296,0.398536763,3,1718.697297,127.1572343
3/6/2020,1.485,149.3,226.9,3305.3,0.08821147,0.072540857,0.367397934,79866.07357,0.63115878,0.236441803,0.012892788,0.403552501,3,1642.114999,125.2456163
3/7/2020,1.466,145.2,224.5,3275.7,0.087362904,0.071018347,0.367533161,78786.95325,0.630868027,0.231918686,0.013172939,0.406947877,3,1615.72557,124.3103124
3/8/2020,1.460,140.4,223.5,3345.4,0.086262291,0.070127001,0.364212474,77207.86534,0.609363975,0.227961629,0.012785911,0.407535681,3,1674.043793,124.0836805
3/9/2020,1.431,137.9,217.4,3296.1,0.0849182,0.068422145,0.366148466,75381.09062,0.60766264,0.223022286,0.013037369,0.412055732,3,1631.36096,122.5050062
3/10/2020,1.477,142.8,212.8,3188.8,0.089227792,0.068481474,0.363855686,79086.56148,0.65573976,0.22442695,0.013433411,0.411644235,3,1560.635835,122.2981088
3/11/2020,1.402,142.8,197.4,3257.5,0.083103616,0.066897302,0.369584943,71651.6864,0.592695627,0.21790066,0.012421665,0.416189487,3,1609.59214,119.3620089
3/12/2020,1.379,141.5,198.7,3228.9,0.08188692,0.066516738,0.372770651,70892.72233,0.591413416,0.217224822,0.012766972,0.418337545,3,1576.750261,119.0160325
3/13/2020,1.446,138.1,195.7,3168.7,0.087355524,0.06509085,0.362440786,75077.04686,0.638338321,0.213072922,0.013083846,0.418466473,3,1553.612284,118.978541
3/14/2020,1.375,133.7,189.5,3121.9,0.08308944,0.062859316,0.369056244,70795.70984,0.616884486,0.206416622,0.013462852,0.426044849,3,1499.13767,116.4133575
3/15/2020,1.420,134.1,182.4,3157.5,0.085754185,0.062374515,0.361140418,71848.75207,0.622509549,0.203909068,0.012757213,0.423827169,3,1552.048492,116.2018141
3/16/2020,1.359,129.4,185.9,3136.3,0.081908299,0.061449744,0.367806201,69098.90873,0.60398385,0.201517484,0.013353316,0.428834913,3,1511.483729,115.3623426
3/17/2020,1.378,126.0,180.1,3102.9,0.083746459,0.059771764,0.362769581,69824.69,0.620353441,0.196190507,0.01344381,0.431200224,3,1496.823335,114.2661624
3/18/2020,1.353,130.6,170.8,3020.6,0.082809523,0.059205671,0.368773216,68429.09188,0.626598729,0.195131788,0.013568607,0.434834399,3,1427.424098,112.2488075
3/19/2020,1.351,126.5,177.9,3098.4,0.081839896,0.059535795,0.366475714,68045.78052,0.607136471,0.195473214,0.013412667,0.43295424,3,1486.264726,113.4834901
3/20/2020,1.415,124.3,166.4,3004.9,0.087622018,0.057258687,0.356223184,71502.83655,0.66058481,0.188583117,0.013579402,0.435237457,3,1441.605872,111.9469575
3/21/2020,1.356,121.3,166.2,3057.7,0.082753463,0.056712811,0.361492336,67024.97228,0.615083985,0.1862739,0.013338313,0.439209619,3,1468.038672,110.9641433
3/22/2020,1.362,118.9,165.5,3019.5,0.083744433,0.055887574,0.360036846,67805.7674,0.630246498,0.184005699,0.013708019,0.441217876,3,1438.802371,110.5685686
3/23/2020,1.398,124.1,159.6,2987.9,0.086603265,0.056267885,0.357488374,69679.23038,0.653039209,0.185327182,0.01339085,0.438696403,3,1429.513966,110.3974636
3/24/2020,1.347,119.2,153.9,2915.0,0.084202924,0.053931487,0.362057595,66904.48542,0.651005852,0.178463761,0.013951744,0.448495593,3,1358.571747,107.7179061
3/25/2020,1.373,113.9,158.1,2913.8,0.086256595,0.053271378,0.35629089,68964.56648,0.669032166,0.176383035,0.014360493,0.448339928,3,1362.712878,108.4805437
3/26/2020,1.328,116.1,152.5,2906.6,0.083035703,0.052973019,0.362982674,65620.12775,0.644090567,0.175397176,0.014100722,0.452073167,3,1347.237397,106.8034544
3/27/2020,1.294,117.3,145.8,2951.8,0.079831787,0.052636338,0.366371067,61974.15959,0.605793161,0.173574114,0.013345155,0.453791187,3,1382.023356,105.3322393
3/28/2020,1.308,112.6,145.0,2903.9,0.081683634,0.051228221,0.362546128,63271.03072,0.629864681,0.169436363,0.013859904,0.457160907,3,1348.043351,104.7287654
3/29/2020,1.315,115.8,145.9,2885.3,0.082409377,0.051970172,0.363838569,64231.24883,0.640198493,0.172123988,0.013934435,0.455415326,3,1332.800289,105.1879631
3/30/2020,1.297,107.9,143.9,2878.3,0.081400539,0.049853167,0.361808578,62747.22683,0.633669635,0.165174452,0.014235352,0.461755644,3,1324.712011,103.7143817
3/31/2020,1.284,113.0,137.7,2786.3,0.0817887,0.049741767,0.367096981,62895.70648,0.655550338,0.165658425,0.014515143,0.4646808,3,1248.633366,102.1623843
4/1/2020,1.287,111.7,140.2,2813.7,0.081606313,0.0499248,0.365984994,62901.09845,0.648920382,0.166038939,0.014459932,0.46354452,3,1270.01201,102.7663305
4/2/2020,1.321,111.3,129.9,2851.8,0.083328665,0.048903532,0.358268402,62573.51275,0.642494636,0.161744954,0.013378008,0.461447697,3,1327.824783,101.5934842
4/3/2020,1.257,104.9,128.9,2739.4,0.080660653,0.04661793,0.366277881,60529.92305,0.653105027,0.155524946,0.014792933,0.475154512,3,1211.668869,98.79759625
4/4/2020,1.314,107.3,130.3,2766.4,0.08433993,0.047608383,0.35878713,63641.47638,0.673095716,0.158435279,0.01436704,0.467459037,3,1253.413889,100.6283492
4/5/2020,1.254,107.4,128.5,2727.1,0.08061443,0.047047941,0.368170682,60645.74267,0.655881666,0.157087393,0.014779825,0.474516435,3,1200.166869,98.82330329
4/6/2020,1.257,102.6,126.4,2677.4,0.081817678,0.045505869,0.365547719,61173.4196,0.67719366,0.152372129,0.015282925,0.480382855,3,1163.197964,97.62623361
4/7/2020,1.252,100.4,122.9,2731.3,0.080434464,0.044884598,0.363788868,59115.85814,0.648320362,0.149626345,0.014638527,0.480961369,3,1211.749203,96.93381218
4/8/2020,1.281,102.9,123.9,2730.6,0.082565005,0.045640865,0.360888107,61169.23395,0.664801245,0.152120331,0.014533652,0.475917305,3,1220.380987,98.01532063
4/9/2020,1.257,100.7,121.3,2670.9,0.081929695,0.04448037,0.363826249,60321.77182,0.675092333,0.14882887,0.015035639,0.483483125,3,1165.042082,96.3209121
4/10/2020,1.245,96.7,116.2,2670.4,0.081021829,0.042998502,0.362874669,58514.72148,0.663669556,0.143729502,0.014855265,0.488982204,3,1167.406309,94.53702294
4/11/2020,1.220,97.8,112.7,2691.1,0.078755397,0.042858342,0.366367365,56158.47483,0.637821934,0.142987822,0.014393304,0.490800967,3,1180.05038,93.45262258
4/12/2020,1.242,94.5,117.4,2616.9,0.081867349,0.042380103,0.363164928,59515.90989,0.687370477,0.142234546,0.015592846,0.493053626,3,1119.932057,94.16050642
4/13/2020,1.259,99.0,115.7,2611.4,0.083169477,0.043167844,0.362552789,60586.85964,0.696949889,0.144833358,0.015235602,0.488757123,3,1123.900781,94.59867906
4/14/2020,1.224,96.3,114.6,2595.6,0.080941513,0.042286811,0.366656241,58543.1116,0.684299683,0.142077,0.015531922,0.49547262,3,1098.942305,93.20633377
4/15/2020,1.224,91.8,108.3,2610.9,0.08061008,0.040676436,0.363208883,56914.66252,0.67063364,0.136315253,0.015073165,0.499467603,3,1121.016899,91.40342067
4/16/2020,1.212,95.3,109.7,2574.7,0.080381721,0.041346792,0.367617255,57357.20804,0.681668445,0.138986266,0.015419101,0.499866387,3,1083.529106,91.56741696
4/17/2020,1.232,93.0,102.9,2533.7,0.082709999,0.039966058,0.362625803,58199.75566,0.705058078,0.134453935,0.015298806,0.502439271,3,1067.77111,90.00543861
4/18/2020,1.191,90.7,105.9,2554.0,0.079264608,0.039772742,0.368362532,55714.97233,0.675865722,0.133809062,0.015598971,0.507448433,3,1063.757308,89.5719975
4/19/2020,1.182,93.6,104.3,2498.5,0.079705904,0.039889159,0.371448341,56345.10077,0.695843819,0.134684521,0.015958028,0.509579418,3,1016.173595,88.94652298
4/20/2020,1.206,92.5,101.0,2518.7,0.081058538,0.039481529,0.366414661,56666.96359,0.695509671,0.132958372,0.015387884,0.50689974,3,1047.738887,88.77636385
4/21/2020,1.219,87.8,103.1,2498.9,0.082543897,0.038698994,0.362459141,57986.23725,0.715703107,0.130531438,0.016004235,0.509496517,3,1034.372891,88.92544936
4/22/2020,1.223,86.0,98.4,2508.8,0.082534673,0.037836874,0.360321685,57044.46542,0.706794737,0.127381455,0.015533307,0.510650702,3,1050.742249,87.76486811
4/23/2020,1.225,89.4,98.0,2449.8,0.083929075,0.038224392,0.361963648,58653.76572,0.737548219,0.129189829,0.015940726,0.511124357,3,1003.644789,87.6747122
4/24/2020,1.155,85.4,98.3,2484.3,0.078010584,0.037335416,0.371258756,53651.09371,0.680787444,0.126054796,0.016074472,0.52097023,3,1002.730629,85.7894326
4/25/2020,1.201,86.9,97.5,2474.7,0.081621561,0.037688397,0.364401926,56473.84476,0.710587967,0.127200641,0.015856397,0.514490983,3,1015.198368,86.86686849
4/26/2020,1.147,87.1,91.7,2455.4,0.077832987,0.036788503,0.373021884,52618.13626,0.681329524,0.124265296,0.015622507,0.524754869,3,984.8656951,83.92729541
4/27/2020,1.159,86.1,89.3,2388.3,0.080311322,0.036050963,0.370264099,54384.71216,0.721127375,0.122225986,0.01606348,0.528757468,3,939.4823054,83.07636309
4/28/2020,1.208,85.3,87.9,2427.0,0.083101086,0.036094251,0.36160031,56112.98295,0.726523252,0.121897192,0.015400638,0.519539852,3,993.7164448,84.16817849
4/29/2020,1.150,80.5,88.9,2370.3,0.080119787,0.034758032,0.369106736,53818.23797,0.72546213,0.117982353,0.016553676,0.536564697,3,922.3166549,81.93640959
4/30/2020,1.150,79.3,90.1,2399.2,0.079434706,0.034784822,0.368738833,53252.42349,0.710958504,0.117878916,0.016439888,0.535451533,3,943.6854232,82.28046237
5/1/2020,1.180,82.0,85.3,2366.6,0.082365886,0.03474908,0.364487527,55084.74528,0.739501943,0.117810452,0.01599938,0.531505054,3,937.4157833,81.94371482
5/2/2020,1.162,81.3,84.6,2329.7,0.081893429,0.034287124,0.366987011,54758.73939,0.749247865,0.116552053,0.01644092,0.537642114,3,901.326647,80.95634505
5/3/2020,1.137,77.9,84.8,2335.0,0.079904477,0.033571916,0.369743895,52953.94044,0.731655032,0.114133859,0.016695199,0.544382815,3,894.5804514,79.95241297
5/4/2020,1.153,79.8,82.2,2340.2,0.080906247,0.033756123,0.367727006,53396.14655,0.733879989,0.114609919,0.016152167,0.539997319,3,909.6017369,79.98046701
5/5/2020,1.142,80.8,83.6,2322.4,0.080532417,0.033963302,0.370046553,53529.31917,0.740003831,0.115520289,0.016512906,0.541986075,3,888.3978338,80.03716141
5/6/2020,1.168,78.7,80.9,2254.5,0.08424278,0.033013701,0.363852579,56266.85901,0.793614633,0.112665975,0.01703086,0.544784391,3,850.8454811,79.34044303
5/7/2020,1.136,76.3,80.8,2264.6,0.081564768,0.032477895,0.368343741,53919.01357,0.767745597,0.110825284,0.017181844,0.551472581,3,844.9676749,78.23739466
5/8/2020,1.132,77.2,80.1,2229.2,0.082200145,0.032384946,0.368823523,54592.82567,0.786981945,0.110751482,0.017444975,0.553977172,3,816.9537402,77.82361989
5/9/2020,1.107,75.3,78.4,2257.2,0.079451028,0.031837019,0.372780307,51847.88322,0.750247127,0.108683989,0.017158431,0.558254085,3,829.7835809,76.56929845
5/10/2020,1.117,74.1,78.8,2275.8,0.079720675,0.031787235,0.370802884,51899.75612,0.745144791,0.108368013,0.017003917,0.556308377,3,848.104227,76.91582238
5/11/2020,1.109,76.6,75.2,2174.4,0.081857798,0.03137149,0.371238555,53838.84724,0.801273862,0.107583723,0.01757622,0.5630485,3,772.1120222,75.41179498
5/12/2020,1.105,74.2,74.3,2233.0,0.079886068,0.031058664,0.372057114,51583.58171,0.757653958,0.106087123,0.016974258,0.561444102,3,816.6055428,75.12563976
5/13/2020,1.115,74.9,73.5,2212.0,0.081163833,0.031041192,0.370326528,52599.90071,0.775645488,0.106131333,0.017002068,0.56070765,3,806.0170308,75.11371604
5/14/2020,1.126,74.5,72.8,2151.7,0.083809675,0.030653455,0.366745813,54928.02627,0.823728632,0.105173716,0.01757755,0.563841865,3,766.6003074,74.80679869
5/15/2020,1.076,73.6,75.6,2187.7,0.078909238,0.030752226,0.376333842,51344.56141,0.771685986,0.10544788,0.017827896,0.570854026,3,765.9247734,74.24861753
5/16/2020,1.062,70.7,72.3,2149.8,0.078848119,0.02958881,0.376685298,50687.14315,0.78291543,0.101646107,0.018097089,0.580927806,3,735.9418713,72.27506634
5/17/2020,1.094,71.8,73.9,2146.6,0.081507779,0.030087796,0.371177941,53197.08558,0.809072133,0.103356413,0.018125419,0.572662541,3,746.418048,73.78401854
5/18/2020,1.110,68.0,71.1,2164.9,0.082133692,0.029227121,0.367279909,52726.16004,0.800537739,0.100177054,0.01769564,0.572284239,3,771.6822229,73.10278884
5/19/2020,1.115,69.9,69.6,2148.9,0.083000989,0.029379334,0.366659357,53385.32192,0.812586933,0.100753798,0.017510196,0.570511734,3,764.718332,72.99091835
5/20/2020,1.056,69.5,70.0,2116.1,0.079311217,0.028939651,0.376382393,50729.3352,0.798843003,0.09958405,0.018312121,0.587353475,3,711.5595188,71.08755575
5/21/2020,1.065,66.4,70.4,2100.5,0.08052505,0.028355126,0.372985442,51593.75332,0.817253594,0.097658617,0.018764866,0.59043628,3,703.6564679,70.95104627
5/22/2020,1.077,69.2,67.7,2114.3,0.080962082,0.028721286,0.372328112,51551.8192,0.809089506,0.098741419,0.017890657,0.583363796,3,724.1372494,70.99468673
5/23/2020,1.080,67.5,65.5,2119.7,0.080933686,0.028201212,0.371366995,50921.26677,0.801936164,0.096854886,0.017585445,0.584381723,3,732.9442417,70.23610965
5/24/2020,1.044,64.7,67.6,2058.7,0.080045319,0.027450144,0.37490943,50815.59284,0.829250048,0.094761687,0.019106015,0.60209566,3,667.2892617,68.95410818
5/25/2020,1.040,64.4,67.0,2018.9,0.081014019,0.027130008,0.373863394,51739.3281,0.857586369,0.093876866,0.01953677,0.607260834,3,637.9922269,68.40037678
5/26/2020,1.039,67.9,65.5,2036.8,0.080293022,0.027682776,0.37612786,51041.94232,0.839007768,0.095655461,0.018823731,0.601732037,3,652.8251918,68.50267665
5/27/2020,1.071,63.7,64.2,2062.7,0.081958836,0.027041723,0.36977703,51530.57745,0.836573308,0.093196106,0.01845975,0.596671936,3,688.7904329,68.69056993
5/28/2020,1.023,66.3,63.8,2043.7,0.07871054,0.027184089,0.379034865,49342.7337,0.818728263,0.093885252,0.018680959,0.606854925,3,652.1662126,67.34598799
5/29/2020,1.025,62.2,60.3,2000.7,0.0802225,0.025857086,0.375289825,49830.11299,0.847310895,0.089450808,0.018926587,0.61529079,3,628.4527121,65.57465116
5/30/2020,1.015,63.4,61.3,1990.2,0.07978933,0.026086038,0.377105871,49881.33975,0.851750353,0.090344946,0.019200873,0.617603275,3,614.4243702,65.66951013
5/31/2020,1.030,62.0,63.1,1995.8,0.080858098,0.02611008,0.373952104,50851.39629,0.861264477,0.090407255,0.019452528,0.615256175,3,622.7437105,66.4902914
6/1/2020,1.011,62.8,61.5,1961.6,0.080493649,0.025830137,0.376047332,50653.44055,0.874768432,0.089624497,0.019693723,0.622395613,3,592.5350245,65.34732914
6/2/2020,1.057,60.6,59.6,2002.6,0.082683846,0.025645047,0.368922154,51407.20495,0.865338494,0.088629352,0.01871809,0.609118857,3,646.4312083,66.13660003
6/3/2020,1.016,60.5,61.0,1949.0,0.081297738,0.025327044,0.373705363,51104.94082,0.888208096,0.087926209,0.019953431,0.625426324,3,586.7305582,64.96359666
6/4/2020,1.028,62.6,58.0,1966.3,0.081552985,0.025539743,0.373338236,50743.36511,0.873263518,0.088481546,0.018909466,0.617086536,3,609.874094,64.83496062
6/5/2020,1.021,60.7,56.1,1905.7,0.083127085,0.024653882,0.370550025,52025.48033,0.920173225,0.085701226,0.019652749,0.627638175,3,568.1232524,63.46149109
