Date,Gas Flow_MMSCFD,Oil_bpd,Water_bpd,FWHP_psig,FroudeNumberGas6,FroudeNumberLiquid6,HoldupFractionLiquid6,ReynoldsNumber6,SuperficialVelocityGas6,SuperficialVelocityLiquid6,SurfaceTensionLiquidInSitu6,ViscosityLiquidInSitu6,FlowPatternGasLiquid6,FINAPRESS,FINATEMP
3/10/2020,1.819,225.1,473.4,4880.3,0.098173688,0.138760687,0.475988503,103794.2032,0.52430746,0.419037055,0.00765889,0.332205635,4,2685.638948,158.3270638
3/11/2020,1.826,222.9,466,4840.7,0.099013474,0.136394425,0.468831887,104076.0132,0.532352113,0.412771773,0.007775848,0.333382468,4,2665.741157,157.7230864
3/12/2020,1.827,222.4,461.5,4819.6,0.099166591,0.135402832,0.46636374,103975.5409,0.534852369,0.410177934,0.007820904,0.333882618,4,2653.837822,157.3685656
3/13/2020,1.806,218.5,463.9,4810.7,0.097969501,0.13433678,0.466791413,103292.6295,0.531574261,0.407715991,0.007965909,0.334856911,4,2639.498209,157.2729274
3/14/2020,1.813,218.2,456.3,4834.1,0.09856209,0.133370532,0.464727016,102684.1742,0.529696378,0.40356529,0.00777492,0.334990577,4,2666.980548,156.8807056
3/15/2020,1.802,216.1,448.9,4829.8,0.098014999,0.13165227,0.463325857,101465.2514,0.526134371,0.398216753,0.007744027,0.336013455,4,2667.178817,156.2587502
3/16/2020,1.801,214.8,445.6,4783.4,0.098120628,0.130298168,0.459345224,101682.9039,0.532086494,0.395387117,0.007924438,0.337084361,4,2634.838297,155.8657292
3/17/2020,1.802,216.5,444.2,4774.4,0.098044181,0.13067442,0.460376917,101577.2008,0.531551863,0.396500798,0.007899768,0.336846919,4,2631.488976,155.8093024
3/18/2020,1.812,215.3,446.3,4764.1,0.098901226,0.130305626,0.456824554,102548.7433,0.53803991,0.395805611,0.007984245,0.337048121,4,2626.869038,155.9474175
3/19/2020,1.796,212,445,4794.3,0.097992805,0.129280783,0.457892543,101307.758,0.53057343,0.392110045,0.007920189,0.337684565,4,2643.860061,155.7390621
3/20/2020,1.808,210.2,436.2,4771,0.099144689,0.127140825,0.450819106,101443.5644,0.536955408,0.385652252,0.007915261,0.338750087,4,2643.142144,155.1122336
3/21/2020,1.793,211.6,438,4777.3,0.09787331,0.128135674,0.456241754,100612.311,0.529864218,0.388622598,0.007895391,0.33835167,4,2639.195081,155.2040071
3/22/2020,1.803,211,430.7,4776.4,0.098777753,0.126779874,0.451736759,100561.7162,0.533032959,0.384119408,0.007821635,0.338876373,4,2647.93088,154.7409236
3/23/2020,1.801,210.1,427,4728,0.098772535,0.125550085,0.448265745,100657.4401,0.538173252,0.381544685,0.007987627,0.339919361,4,2615.823782,154.3080068
3/24/2020,1.785,210,426.3,4752.2,0.097570939,0.125820894,0.452758612,99375.99171,0.528832603,0.38173919,0.007885454,0.339789925,4,2628.360441,154.2291568
3/25/2020,1.79,206.2,425.6,4722.9,0.098293804,0.123997059,0.446134648,100090.2225,0.536963391,0.377130361,0.008064576,0.341080078,4,2611.712425,154.0109941
3/26/2020,1.794,207.7,418.2,4722,0.098552255,0.123516676,0.445274957,99561.93816,0.536027798,0.37515926,0.007943951,0.341129982,4,2617.989057,153.5606147
3/27/2020,1.789,204.6,420.6,4737.6,0.09838456,0.122839394,0.444352702,99419.91957,0.534590834,0.3729879,0.007965421,0.341605628,4,2628.119141,153.6394288
3/28/2020,1.79,205.4,415.9,4715.4,0.098481462,0.122327043,0.442929644,99265.94879,0.536413245,0.371712385,0.007982393,0.341949539,4,2615.329495,153.2738992
3/29/2020,1.775,201.4,410,4719.1,0.097773462,0.120198349,0.440830411,97940.64765,0.531734053,0.365068057,0.0079684,0.343397212,4,2620.611713,152.6329358
3/30/2020,1.772,202.2,409.9,4708.8,0.097497379,0.120450245,0.441853988,97851.35309,0.531409415,0.366085779,0.007997911,0.343348336,4,2611.005653,152.6056704
3/31/2020,1.774,201.6,408.6,4696,0.097736366,0.119937747,0.439866574,98031.27315,0.534031906,0.364808256,0.008044295,0.343716193,4,2603.841707,152.4712853
4/1/2020,1.78,199,407,4691.4,0.098398644,0.118660207,0.435298696,98368.59868,0.538164113,0.36102915,0.008084868,0.344477694,4,2606.294988,152.2917064
4/2/2020,1.769,197.5,404.5,4690.3,0.097705504,0.117866047,0.435563281,97537.55845,0.534477938,0.358634634,0.008090967,0.345140571,4,2604.278241,151.9822209
4/3/2020,1.772,198.7,403.7,4659,0.097848962,0.11796636,0.43463329,97947.05513,0.538643708,0.359636761,0.008189287,0.345237739,4,2581.451493,151.8933901
4/4/2020,1.771,198.4,399,4662.6,0.097847093,0.117250802,0.433698334,97391.83339,0.536907206,0.357102754,0.008114259,0.345574236,4,2588.304879,151.5305513
4/5/2020,1.764,196.3,399.8,4657.9,0.097537326,0.116627565,0.432885452,97216.08549,0.536401067,0.355448087,0.008179427,0.346159486,4,2584.8245,151.4741281
4/6/2020,1.761,195.4,397.2,4659.2,0.09743727,0.115954088,0.431896507,96841.79906,0.535472391,0.353318813,0.008164407,0.346600112,4,2586.173698,151.2196981
4/7/2020,1.765,193.3,394.5,4618.7,0.097858528,0.114567467,0.426845457,97256.86291,0.541935647,0.349914914,0.008318264,0.347731193,4,2564.306069,150.8644353
4/8/2020,1.767,195.6,384.9,4623.3,0.097965302,0.11413189,0.426925977,96313.98939,0.538549002,0.347801166,0.008116459,0.347644201,4,2575.55665,150.2317288
4/9/2020,1.76,193,389.4,4617.6,0.097599647,0.113782698,0.426309193,96502.61253,0.539337205,0.347289754,0.008258384,0.348215062,4,2566.590557,150.4190452
4/10/2020,1.751,190,388.8,4587.6,0.097182098,0.112500975,0.423554716,96383.21882,0.541520143,0.34424598,0.00844088,0.349492916,4,2543.550528,150.125672
4/11/2020,1.753,190.9,385.5,4584.2,0.09732287,0.112347674,0.423148961,96204.39251,0.541504982,0.343623805,0.008388704,0.349482315,4,2544.181913,149.9098599
4/12/2020,1.75,191.7,379.2,4574.9,0.097118657,0.11180648,0.422943837,95496.85086,0.539561996,0.341814004,0.008319979,0.349774779,4,2541.065708,149.4050459
4/13/2020,1.753,188.6,378.7,4576.3,0.097531335,0.110592826,0.419041316,95697.46764,0.542124762,0.338154629,0.008365805,0.350609511,4,2546.183949,149.2755598
4/14/2020,1.753,188,378.2,4582.9,0.097627888,0.110328734,0.418408384,95633.75747,0.54180059,0.33718492,0.008342408,0.350736806,4,2552.354087,149.2331374
4/15/2020,1.753,189.6,375.9,4565.7,0.097517229,0.110515128,0.418958298,95523.24828,0.542289504,0.337962903,0.008348066,0.350628489,4,2540.180932,149.0618823
4/16/2020,1.746,186.6,374.3,4540.5,0.097236573,0.109119293,0.415748136,95365.01671,0.544291283,0.334354627,0.008496263,0.351913795,4,2522.348768,148.714158
4/17/2020,1.74,188,373.1,4549.4,0.096757079,0.109585469,0.41857846,94771.08474,0.539963511,0.335476704,0.008413909,0.351552461,4,2526.859506,148.6518801
4/18/2020,1.733,183.7,369,4569.7,0.096604827,0.107649946,0.415372409,93895.65491,0.536455174,0.329059837,0.008355087,0.352876458,4,2546.800742,148.1554162
4/19/2020,1.737,184.4,365.7,4527.7,0.096876715,0.107204811,0.412758512,94257.35456,0.541929329,0.328425285,0.008465462,0.353303826,4,2519.224758,147.8383896
4/20/2020,1.736,183.3,366.8,4525.2,0.096866543,0.106936983,0.411892283,94376.64499,0.542804426,0.327773472,0.008516956,0.353588942,4,2516.844612,147.8727678
4/21/2020,1.727,183.1,363.1,4502.4,0.096283311,0.106341947,0.411750632,93772.32927,0.541556806,0.326313416,0.008566228,0.35422962,4,2499.726931,147.4440537
4/22/2020,1.734,184.2,361.3,4495.4,0.096696373,0.106401583,0.410843056,94018.53702,0.543787632,0.326479882,0.008541894,0.354045862,4,2497.775953,147.3688446
4/23/2020,1.728,182.2,363.2,4520,0.096381755,0.106103136,0.411419102,93639.41608,0.54010938,0.325221518,0.008510908,0.354293386,4,2513.926765,147.4589412
4/24/2020,1.725,180.4,358.9,4486,0.096352489,0.104739828,0.407616971,93523.00208,0.543337052,0.321642152,0.00862735,0.355492076,4,2492.767297,146.9314299
4/25/2020,1.725,178.9,357.9,4512.7,0.096517737,0.104210502,0.406787257,93241.60864,0.54091136,0.319427381,0.008527595,0.355594292,4,2515.380783,146.8605813
4/26/2020,1.734,180.5,354.1,4474.3,0.097027385,0.104040144,0.404388436,93698.13349,0.546785753,0.319431635,0.008590113,0.355783102,4,2491.834867,146.5707817
4/27/2020,1.729,177.5,350.3,4498.7,0.096968487,0.102599141,0.402129878,92933.01272,0.542966481,0.314406603,0.008491902,0.356637003,4,2514.76939,146.1536664
4/28/2020,1.724,178.8,352.9,4464.8,0.096505086,0.103285968,0.40370864,93238.43719,0.545286141,0.317365298,0.008652913,0.356513643,4,2483.768466,146.3065691
4/29/2020,1.718,177.7,346.7,4457.8,0.096201936,0.102115148,0.402158851,92385.62105,0.542854738,0.313644914,0.008606111,0.357394104,4,2482.876178,145.6655575
4/30/2020,1.723,177.4,351.4,4470.9,0.096521459,0.102632836,0.40239051,92998.98521,0.544466517,0.315202177,0.008632332,0.356969068,4,2490.485674,146.127789
5/1/2020,1.708,175.2,348.4,4441.6,0.095638848,0.101437627,0.401141353,92255.16372,0.543083348,0.312142645,0.008764482,0.358332618,4,2467.20072,145.5944265
5/2/2020,1.716,175.4,342.7,4445.8,0.09628716,0.100704426,0.398475906,92128.51088,0.544086462,0.309438359,0.00864138,0.358522493,4,2479.00856,145.1782336
5/3/2020,1.712,176.6,341.1,4423.2,0.095897525,0.100883575,0.399486407,91917.56239,0.544066338,0.310356302,0.008686402,0.358558581,4,2460.516603,145.0009812
5/4/2020,1.706,174.2,339.3,4439.4,0.095642705,0.099912816,0.39839202,91287.32216,0.540670254,0.307043791,0.008641421,0.359298725,4,2474.298218,144.730046
5/5/2020,1.71,172.7,344.3,4436.9,0.095964404,0.099990663,0.396947301,92103.24461,0.54466353,0.307645525,0.008767627,0.359383136,4,2470.391494,145.1370094
5/6/2020,1.707,173.8,338.4,4407.7,0.095750046,0.099506564,0.396182999,91636.51278,0.544989611,0.306410707,0.008768105,0.359815546,4,2451.922748,144.5628465
5/7/2020,1.698,173.5,337.6,4422.8,0.095156434,0.099425117,0.398130464,90879.446,0.539783221,0.305856432,0.00870199,0.359911794,4,2460.987941,144.4431541
5/8/2020,1.71,170.1,333.1,4423.4,0.09626857,0.097547531,0.390877342,91277.25077,0.544937619,0.299893556,0.00869078,0.36109927,4,2473.353628,144.0030157
5/9/2020,1.693,171.7,334.7,4383.4,0.094946947,0.098309691,0.394907894,90824.81187,0.543051069,0.303154569,0.008860702,0.361130114,4,2433.579241,143.9757502
5/10/2020,1.706,169.6,333.2,4378.6,0.09599131,0.0972661,0.389421913,91579.80339,0.549244087,0.299971362,0.008896695,0.361758877,4,2438.098178,143.8541391
5/11/2020,1.7,167.8,332.2,4407.7,0.095696205,0.096633072,0.389561382,90862.13632,0.544147371,0.297476598,0.008799348,0.362178256,4,2460.424284,143.7016024
5/12/2020,1.703,170.4,331.5,4361.3,0.095723595,0.097281194,0.389877987,91370.11496,0.549192278,0.300252757,0.008921601,0.361859153,4,2424.71368,143.6551474
5/13/2020,1.685,167,327.1,4375,0.094729698,0.095682529,0.389265349,89873.37615,0.54157987,0.29501706,0.008875224,0.363333567,4,2435.534016,142.993734
5/14/2020,1.683,166.5,324.5,4363.6,0.094639981,0.095167538,0.388138195,89637.37595,0.541715372,0.293531345,0.008885886,0.363796067,4,2429.135952,142.6835426
5/15/2020,1.685,166.1,328.7,4359.8,0.094770861,0.09555853,0.38809981,90246.43025,0.544398586,0.295041271,0.008986366,0.363618819,4,2423.195643,143.0705806
5/16/2020,1.692,166.2,323.1,4341.9,0.095345104,0.094745702,0.384629937,90336.47406,0.547795048,0.292546719,0.008955083,0.364076064,4,2417.797542,142.576034
5/17/2020,1.689,166.1,322.5,4349,0.095166435,0.094674152,0.385231089,90030.33181,0.545749636,0.292168146,0.008916305,0.364113581,4,2422.912188,142.5043452
5/18/2020,1.68,165.9,318.9,4327.8,0.094529564,0.094135525,0.385297285,89308.05296,0.543806209,0.290770225,0.008949411,0.364980345,4,2406.732008,142.0233384
5/19/2020,1.685,166.5,320.5,4329.5,0.094869971,0.094515684,0.385246325,89780.43328,0.54584278,0.291956549,0.008956463,0.36448253,4,2408.032534,142.2550334
5/20/2020,1.68,166.1,319.3,4336.5,0.094534077,0.094274804,0.385893889,89257.34662,0.542829912,0.291045409,0.008914964,0.364777433,4,2412.955069,142.08915
5/21/2020,1.674,164.9,321.5,4304.5,0.094130944,0.094113577,0.385137539,89531.27574,0.545699345,0.291345021,0.009124261,0.365360902,4,2384.8595,142.121702
5/22/2020,1.68,164,320,4297.6,0.094584859,0.093552491,0.3824004,89804.46495,0.548658011,0.289657331,0.009140533,0.365798297,4,2384.05901,141.9666635
5/23/2020,1.673,163,315.9,4300.2,0.09426266,0.092714209,0.381642002,88999.95485,0.545414643,0.286855711,0.009078543,0.366701205,4,2388.70524,141.4847155
5/24/2020,1.675,160.7,317.8,4300.7,0.094476012,0.092170779,0.379274414,89383.75953,0.547727768,0.285334905,0.009167992,0.36721859,4,2389.690923,141.5857135
5/25/2020,1.674,163.5,315.4,4294.7,0.094260025,0.092811066,0.381821251,89005.08823,0.545773557,0.287211671,0.009078704,0.366631778,4,2384.714316,141.4468469
5/26/2020,1.671,160.1,313.6,4302.7,0.094290944,0.09144381,0.37845201,88686.30973,0.54511405,0.282856226,0.009092179,0.367969446,4,2394.601752,141.1182072
5/27/2020,1.674,162,311.5,4307.4,0.094422268,0.091797947,0.379583559,88514.50616,0.544043856,0.283678244,0.008985108,0.367469826,4,2399.861031,141.03291
5/28/2020,1.668,159.9,307.5,4273.6,0.094134467,0.090526927,0.376281226,88164.57015,0.545760386,0.280247868,0.009102086,0.36910298,4,2377.560093,140.4149402
5/29/2020,1.664,159.7,309.1,4284.7,0.093889501,0.090726019,0.377598786,88017.57327,0.543699998,0.280769911,0.009094571,0.368933918,4,2383.194971,140.5636053
5/30/2020,1.666,158.1,304.9,4259.5,0.094159069,0.089559815,0.373408395,88026.68436,0.547131652,0.277431422,0.009153745,0.370189266,4,2370.362293,140.0323452
5/31/2020,1.663,159.9,308.7,4274.8,0.093763684,0.090748961,0.377741567,87975.68973,0.544032414,0.280997311,0.009122401,0.369020872,4,2375.255424,140.4956293
6/1/2020,1.663,158.5,302.4,4275.2,0.093961464,0.089417304,0.374437808,87379.09451,0.543117478,0.276574408,0.00902944,0.370248604,4,2383.563544,139.8084298
6/2/2020,1.65,156.3,301.3,4239.4,0.093171003,0.08851872,0.373000516,86935.38942,0.543477607,0.274505618,0.009224153,0.37182152,4,2353.857621,139.3821645
6/3/2020,1.65,156.2,303.6,4239.8,0.093184457,0.088803402,0.373442252,87206.78712,0.544333657,0.275499618,0.009269383,0.371551388,4,2352.01382,139.6119499
6/4/2020,1.655,157.8,299.5,4254.9,0.09343298,0.088816483,0.373925845,86800.13354,0.541853971,0.274976008,0.009075122,0.371192875,4,2368.394032,139.3512005
6/5/2020,1.66,155.1,298.7,4227.8,0.094031749,0.087685056,0.368361984,87490.59241,0.548938675,0.271981971,0.009244194,0.372456426,4,2352.716159,139.1359473
6/6/2020,1.658,154.3,298,4211.2,0.093995497,0.08726528,0.36686652,87529.36287,0.550856747,0.270975259,0.00932803,0.373100535,4,2340.615872,138.9455236
